1,0.08086318
2,0.09787137
3,0.12142269
4,0.16531673
5,0.21992332
6,0.25464566
7,0.30932054
8,0.35831083
9,0.40828262
10,0.45459631
11,0.47932997
12,0.50494658
13,0.51503063
14,0.53529755
15,0.56049940
16,0.60892899
17,0.68444695
18,0.74787294
19,0.76993997
20,0.74999508
21,0.71581445
22,0.68113557
23,0.68792912
24,0.70447249
25,0.73313570
26,0.76813962
27,0.79540760
28,0.81719314
29,0.80951410
30,0.80030178
31,0.81129734
32,0.82486926
33,0.83985558
34,0.85114332
35,0.86877232
36,0.87247703
37,0.86184083
38,0.86090373
39,0.85207577
40,0.86512286
41,0.87722150
42,0.91762920
43,0.95418480
44,0.98638457
45,1.04929401
46,1.07764462
47,1.09894233
48,1.09826291
49,1.08464376
50,1.05318481
51,1.01677796
52,0.97239698
53,0.92001790
54,0.86167917
55,0.80212839
56,0.74078276
57,0.69428559
58,0.64567039
59,0.60374424
60,0.54166241
61,0.47490073
62,0.43357145
63,0.38167636
64,0.34861433
65,0.31756904
66,0.29037190
67,0.27660354
68,0.25476199
69,0.23938583
70,0.21289117
71,0.19159693
72,0.17650517
73,0.14562658
74,0.12263601
75,0.09833729
76,0.07820496
77,0.06715256
78,0.05332108
79,0.04408484
80,0.03705131
81,0.03116609
82,0.02782563
83,0.02335212
84,0.02093938
85,0.01773247
86,0.01540756
87,0.01432914
88,0.01235334
89,0.01243159
90,0.01154820
91,0.01144223
92,0.01116284
93,0.01040034
94,0.00951017
95,0.00724705
96,0.00607915
97,0.00513537
98,0.00330986
99,0.00166146
100,0.00057187
