0.02637901
0.03086870
0.03597661
0.04176036
0.04827814
0.05558772
0.06374548
0.07280514
0.08281650
0.09382398
0.10586515
0.11896913
0.13315508
0.14843056
0.16479009
0.18221368
0.20066565
0.22009351
0.24042720
0.26157854
0.28344107
0.30589022
0.32878392
0.35196355
0.37525542
0.39847255
0.42141694
0.44388220
0.46565645
0.48652556
0.50627661
0.52470138
0.54160007
0.55678480
0.57008312
0.58134125
0.59042706
0.59723263
0.60167636
0.60370465
0.60329295
0.60044624
0.59519896
0.58761429
0.57778291
0.56582116
0.55186878
0.53608620
0.51865143
0.49975677
0.47960527
0.45840712
0.43637607
0.41372583
0.39066681
0.36740286
0.34412856
0.32102662
0.29826585
0.27599942
0.25436359
0.23347689
0.21343960
0.19433375
0.17622343
0.15915533
0.14315974
0.12825159
0.11443181
0.10168876
0.08999974
0.07933261
0.06964731
0.06089746
0.05303176
0.04599548
0.03973163
0.03418218
0.02928905
0.02499499
